lift_id,for_display,lat,lon,elevation,slope,index
216972468,True,45.45799730,-84.90823390,279.81,0.00,0
216972468,True,45.45809458,-84.90790546,280.60,1.63,1
216972468,True,45.45819185,-84.90757702,283.07,5.08,2
216972468,True,45.45828913,-84.90724859,286.07,6.16,3
216972468,True,45.45838640,-84.90692015,289.77,7.58,4
216972468,True,45.45848367,-84.90659171,294.00,8.65,5
216972468,True,45.45858095,-84.90626327,298.67,9.53,6
216972468,True,45.45867822,-84.90593484,304.67,12.18,7
216972468,True,45.45877550,-84.90560640,310.97,12.77,8
216972468,True,45.45886749,-84.90529576,316.57,12.02,9
216972468,True,45.45895948,-84.90498512,323.54,14.84,10
216972468,True,45.45905146,-84.90467449,330.56,14.95,11
216972468,True,45.45914345,-84.90436385,337.96,15.72,12
216972468,True,45.45923544,-84.90405321,345.91,16.82,13
216972468,True,45.45932742,-84.90374257,353.98,17.06,14
216972468,True,45.45941941,-84.90343194,358.85,10.49,15
216972468,True,45.45951140,-84.90312130,357.48,-2.98,16
216972468,True,45.45964160,-84.90268170,366.50,13.62,17
216972469,True,45.47102250,-84.90283190,294.71,0.00,0
216972469,True,45.47080475,-84.90271823,297.00,5.08,1
216972469,True,45.47058700,-84.90260455,303.82,14.82,2
216972469,True,45.47036925,-84.90249087,311.24,16.05,3
216972469,True,45.47015150,-84.90237720,320.42,19.60,4
216972469,True,45.46993375,-84.90226352,329.14,18.68,5
216972469,True,45.46971600,-84.90214985,338.17,19.30,6
216972469,True,45.46949825,-84.90203618,347.87,20.62,7
216972469,True,45.46928050,-84.90192250,356.02,17.54,8
216972469,True,45.46906275,-84.90180882,363.71,16.61,9
216972469,True,45.46884500,-84.90169515,367.99,9.42,10
216972469,True,45.46862725,-84.90158148,371.95,8.73,11
216972469,True,45.46840950,-84.90146780,377.86,12.91,12
216972469,True,45.46819175,-84.90135413,386.10,17.72,13
216972469,True,45.46797400,-84.90124045,391.69,12.23,14
216972469,True,45.46775625,-84.90112677,397.66,13.04,15
216972469,True,45.46753850,-84.90101310,398.41,1.67,16
216972472,True,45.46572930,-84.91025630,284.07,0.00,0
216972472,True,45.46583370,-84.90987844,286.95,5.20,1
216972472,True,45.46593810,-84.90950059,289.48,4.57,2
216972472,True,45.46604250,-84.90912273,291.86,4.30,3
216972472,True,45.46614690,-84.90874487,296.76,8.79,4
216972472,True,45.46625130,-84.90836702,302.93,11.02,5
216972472,True,45.46635570,-84.90798916,305.06,3.85,6
216972472,True,45.46646010,-84.90761131,308.67,6.50,7
216972472,True,45.46656450,-84.90723345,310.03,2.46,8
216972472,True,45.46666890,-84.90685559,314.24,7.57,9
216972472,True,45.46677330,-84.90647774,320.13,10.54,10
216972472,True,45.46687770,-84.90609988,327.17,12.53,11
216972472,True,45.46698210,-84.90572203,335.30,14.40,12
216972472,True,45.46708650,-84.90534417,344.49,16.18,13
216972472,True,45.46719090,-84.90496631,354.71,17.88,14
216972472,True,45.46729530,-84.90458846,365.41,18.67,15
216972472,True,45.46739970,-84.90421060,377.95,21.60,16
216972473,True,45.46734700,-84.90130310,402.96,0.00,0
216972473,True,45.46758751,-84.90148178,399.40,-6.73,1
216972473,True,45.46782803,-84.90166046,395.11,-8.10,2
216972473,True,45.46806854,-84.90183914,388.76,-11.89,3
216972473,True,45.46830905,-84.90201783,383.82,-9.30,4
216972473,True,45.46854956,-84.90219651,382.31,-2.87,5
216972473,True,45.46879008,-84.90237519,378.24,-7.69,6
216972473,True,45.46903059,-84.90255387,367.18,-20.14,7
216972473,True,45.46927110,-84.90273255,354.96,-22.06,8
216972473,True,45.46951161,-84.90291123,341.41,-24.20,9
216972473,True,45.46975212,-84.90308991,327.56,-24.67,10
216972473,True,45.46999264,-84.90326859,315.95,-21.06,11
216972473,True,45.47023315,-84.90344727,304.45,-20.87,12
216972473,True,45.47047366,-84.90362596,296.23,-15.25,13
216972473,True,45.47071417,-84.90380464,290.75,-10.30,14
216972473,True,45.47095469,-84.90398332,287.19,-6.73,15
216972473,True,45.47119520,-84.90416200,284.03,-5.98,16
216972474,True,45.45833970,-84.90806220,279.84,0.00,0
216972474,True,45.45847078,-84.90765418,282.34,4.09,1
216972474,True,45.45860185,-84.90724615,287.94,9.09,2
216972474,True,45.45873293,-84.90683812,296.17,13.23,3
216972474,True,45.45886400,-84.90643010,301.25,8.26,4
216972474,True,45.45899508,-84.90602207,304.18,4.78,5
216972474,True,45.45912615,-84.90561405,314.00,15.67,6
216972474,True,45.45925723,-84.90520602,323.31,14.89,7
216972474,True,45.45938830,-84.90479800,331.92,13.82,8
216972474,True,45.45953630,-84.90433733,341.65,13.83,9
216972474,True,45.45968430,-84.90387665,353.19,16.28,10
216972474,True,45.45983230,-84.90341598,363.09,14.06,11
216972474,True,45.45998030,-84.90295530,368.12,7.25,12
216972475,True,45.46542080,-84.90983250,284.10,0.00,0
216972475,True,45.46548709,-84.90931783,288.00,5.46,1
216972475,True,45.46555337,-84.90880316,292.53,6.33,2
216972475,True,45.46561966,-84.90828849,300.68,11.29,3
216972475,True,45.46568595,-84.90777382,306.30,7.84,4
216972475,True,45.46575224,-84.90725916,307.65,1.89,5
216972475,True,45.46581852,-84.90674449,315.22,10.51,6
216972475,True,45.46588481,-84.90622982,316.90,2.36,7
216972475,True,45.46595110,-84.90571515,323.61,9.34,8
216972475,True,45.46601739,-84.90520048,335.06,15.67,9
216972475,True,45.46608368,-84.90468581,349.79,19.85,10
216972475,True,45.46614996,-84.90417114,358.52,12.08,11
216972475,True,45.46621625,-84.90365647,359.11,0.83,12
216972475,True,45.46628254,-84.90314181,365.97,9.54,13
216972475,True,45.46634882,-84.90262714,377.12,15.28,14
216972475,True,45.46641511,-84.90211247,389.46,16.83,15
216972475,True,45.46648140,-84.90159780,402.46,17.67,16
216972477,True,45.47110150,-84.89954890,317.29,0.00,0
216972477,True,45.47084474,-84.89964814,317.51,0.43,1
216972477,True,45.47058799,-84.89974739,321.36,7.42,2
216972477,True,45.47033123,-84.89984663,327.11,11.00,3
216972477,True,45.47007448,-84.89994588,333.67,12.50,4
216972477,True,45.46981772,-84.90004512,339.91,11.91,5
216972477,True,45.46956096,-84.90014436,345.35,10.42,6
216972477,True,45.46930421,-84.90024361,350.48,9.84,7
216972477,True,45.46904745,-84.90034285,355.51,9.65,8
216972477,True,45.46879069,-84.90044209,360.09,8.80,9
216972477,True,45.46853394,-84.90054134,364.81,9.07,10
216972477,True,45.46827718,-84.90064058,369.44,8.90,11
216972477,True,45.46802043,-84.90073983,380.54,20.57,12
216972477,True,45.46776367,-84.90083907,390.21,18.10,13
216972477,True,45.46750691,-84.90093831,397.29,13.46,14
216972477,True,45.46725016,-84.90103756,401.73,8.54,15
216972477,True,45.46699340,-84.90113680,404.23,4.83,16
216972478,True,45.47214360,-84.90350250,286.15,0.00,0
216972478,True,45.47207635,-84.90305121,288.67,4.01,1
216972478,True,45.47200910,-84.90259993,292.82,6.58,2
216972478,True,45.47194185,-84.90214864,295.53,4.31,3
216972478,True,45.47187460,-84.90169735,299.15,5.75,4
216972478,True,45.47180735,-84.90124606,303.05,6.19,5
216972478,True,45.47174010,-84.90079478,307.79,7.51,6
216972478,True,45.47167285,-84.90034349,312.82,7.96,7
216972478,True,45.47160560,-84.89989220,317.44,7.32,8
216972479,True,45.47086830,-84.90568040,280.85,0.00,0
216972479,True,45.47064154,-84.90545847,283.85,5.60,1
216972479,True,45.47041477,-84.90523655,289.08,9.70,2
216972479,True,45.47018801,-84.90501463,295.52,11.89,3
216972479,True,45.46996125,-84.90479270,304.13,15.72,4
216972479,True,45.46973449,-84.90457077,314.22,18.26,5
216972479,True,45.46950772,-84.90434885,327.71,23.80,6
216972479,True,45.46928096,-84.90412692,342.76,26.20,7
216972479,True,45.46905420,-84.90390500,356.50,24.19,8
216972479,True,45.46879098,-84.90364740,369.30,19.83,9
216972479,True,45.46852775,-84.90338980,381.07,18.34,10
216972479,True,45.46826452,-84.90313220,384.63,5.73,11
216972479,True,45.46800130,-84.90287460,391.40,10.80,12
778607652,True,45.47149750,-84.89904690,317.21,0.00,0
778607652,True,45.47167995,-84.89875186,318.67,2.73,1
778607652,True,45.47186240,-84.89845682,324.18,10.18,2
778607652,True,45.47204485,-84.89816179,331.94,14.20,3
778607652,True,45.47222730,-84.89786675,340.39,15.40,4
778607652,True,45.47240975,-84.89757171,348.93,15.56,5
778607652,True,45.47259220,-84.89727668,357.91,16.32,6
778607652,True,45.47277465,-84.89698164,367.82,17.90,7
778607652,True,45.47295710,-84.89668660,376.93,16.54,8
